emotion,tweet
0," Hey have you ever thought about doing 2 concert in manchester xD, since all good seats are taken for 22nd Of November "
0," : You should!! It's highly recommended!! XD Oh, some people said that  was an impostor "
4,Where is my HM: The Movie game for wii?! I'm gonna shoot a video for Kaitey so she gets to see Lucas Till animated!  Aren't I nice? xD.
0," ...  I don't know gurl, it might take some persuading once I have them XD"
4,bouts to get ready for work  O_o wow that sounded wierd and i was typing it lol wts
4,- revised biochemistry a bit - now taking a break - I've deserved it!  Letting go a bit XD
0,lol just did the save chuckles quest XD it was funny but i wish i knew what he said D: and i was sad there was no reward
0,she's my friend   haha jimmy rules the twitterland! XD
4,-dance- why do we fall? So we can pick ourselves back up!  the taste of your lips is so divine<3 goodnight twitter world
0,yeah ano lool.. ermm naa read sumfin on the forum bout a big poster or sumit:S.. wil av t wait til wednesday  . xxxx
0,Soccer practice: weight room  Loveyou<3
4,Hi  You are such a babe. Want to hang? I love you ! xD
4,Hello Selana  i'm peruvian =D ... you are the best! xD my mail is john_28_94.com
0,Me too xD...its so bad it's good...but Ann and Grace have got to go
0,Haha! awesome xD i'm good but i'm tired of the rain
4,well it's the final of BGT tomorrow!! XD i'm watching how to loose a guy in 10 days
4," Iï¿½m sorry honey^^ But today I just canï¿½t leave my mommy ;D Another day? Iï¿½d love it  Pls donï¿½t be sad.. xD You ainï¿½t, right?! =*"
4,Morning Sunshine!  What about your ex best friend??  We're going to land soon. My uncle is turning 60. SO much fun xD
4,I love staying up til five.   .PYSCHO[BiLLiE]BiTCH<3.
4,getting off<3 i love you guys like a fat kid loves candy
4," shh you. you'll have it in like a week xD and btw, ï¿½52? :O awelll. worth it "
4,sleeeep.   thanks for making my saturday. :]  you know who you are XD
0,la la la la la la la la la la la la la\\ XD i wanna go back to fiji.  wat is the time in america? someone tell me.  XD
4,Watching &quot;Another Cinderella Story&quot;  such a cool movie. probably one of my favorite movies<3
0,I am very sad that I can not manage my VMware server with OS X... I would need to put VM of XP on my Mac to manage my VMs... WEAK!!!!
4,im heading to sleep right now to dream about him<3 he's the best ever &amp;&amp; he already knows it.
4,"I've been losing myself into too many Taiwanese dramas.... ????, ??????, ????... this is not good. XD But Wu Chun! Eeeeeee. "
0,my bum !  sorry...  i'm always in a valencia mood xD
0,I've dated a couple girls i've never met before. -Joe Jonas(; wink wink haha date me noww Joe<3  </3
4,"wow that was neat, thanks God! OVERITNOW<3  i apologize for sharing my spiritual moment with the general public of Twitter "
4," thank you oh so much!  yep, I'm fucking legal now, fear me Patrick Stump! xD"
4,untouched is doing so well in the uk   r u plannin on tourin the uk soon?  please come to glasgow scotland we luv u<3
0," haha i want to give a big hug to bob too! XD no, i cant sleep  wbu?"
4,yesterday was awesome; got new clothes and shoes and PICKED OUT A NEW (electric) GUITAR <3 gonna pick it up tomorrow? o_o
0,:o!  Awwwwh! I'm sorry! I hope your puppy comes back <3<3
4,expo in 20 days  im going to meet some people from deviantart...problem is where all gonna be cosplaying XD
0,lmfao its all good now i have power XD but no internet.
4,Off to prom!  SteveSalazar<3
0,What's up Iran? TALK TO ME! What is going on?  Well congrats grads!.!.! Nightz XD
4,I think Linux and XP are two words that should not be together in the name of an operating system
4,Off to school. Get to leave at 11. Lunch with Lejewski. Track at Kelly.  justonedance<3
4,"a wise person once told me &quot; it's not you believe me, he just doesn't know what he's got... his loss&quot; thank you  I<3 linds"
4,Feeding Jolly Ranchers to El Chupacabra!(a.k.a-jimmy)   he shall be my best friend to the end! XD  I LUVS U JIMMY!! and u too Pancho!
0,HAHHA YES ;) mum said i have to wear them all the time  buuuut only cause she thinks i'll smash em XD haha she knows me
4,"&quot;City of Ember&quot; was AWESOME!!! SO have to finish the book and read the next one (ones?) now.  Time for bed possibly? Who knows, really. XD"
0,You guys have no idea how much  &amp; I reminisce about May 6th like every week. We miss you<3
4," : Yay! XD Thank you  Psst, psst, do you who's that handsome man sitting in the corner? LOL! XD"
4,:O:O:O:O:O:O:O You Like Sweeney Todd TOO!?!?!   (Y) Best Movie (Y)
4,i know... i know that its impossible but we can write it  it isn't painful xD #jonaspoland
4,yeah I have no idea. xD Hopefully mines not purple. Ew. Haha
4,is haPPy!! there's HAIRSPRAY on TV again!  i loove that movie!  i but i watch it just..um.. 1 394 849 times!! XD <3
4,just got out of school - I love my friends...have THE most amazing letters/notes in my yearbook<3
0,"well, im up  its 8:02AM. but my bby keeps sayin' &quot;awe&quot; and its adorable<3"
4,"just saw my brother fck up someones hair- ha! Hilarious. Me:HAHAHAHAAA, Guy:&quot;what happened?&quot; Bro:&quot;nothing nigga&quot; "
0,I loveee the taco bell piÃ±a colada commercial. lmao I want oneee<3
4,today is goooooood so far.  i can't wait to see my baby<3
4,XP Pro sp3 + Vmware is so much win
4,eating some toast!  OmNomNomNomNom xD
0,hmm chocolate cake XD gonna pig out tonight to make up for not pigging out last night because there was no food
4,I have many expectations!! So hyper today!  XD
4,now has 474 Twilight photo's on  my I-pod hehe XD &amp; Only 54 days till Transformers 2 is out!!
4," i was on the train and it smelled like dead animals x_x. i dunno where im headed this weeked, but im going KSUBI SALE TMRW "
4,is webcaming and jamming with juliet right nowww   you rawkkk laaa xD
0," awh.  yes, yes i did o_o i didnt even know what nudge ment, so i clicked it to see what would happen xD what did it do? :O"
0,Would I believe them? No.   I wouldn't believe anyone who said someone else was boring (also depends if they are. xD)
0," LOL. Yepp. Poor me   LOL, how was your funfair? xD"
4,Awhh thanks  &amp; you were xD
4,"$GEN testing af unicode ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½''' !&quot;3%&amp;(/=( ^^asdf^^ zxcv.,,asdf,,qwerty. "
0,I think the kindle DX is worse than the Kindle 2.  I love my Kindle 1 though.
4,"just got up...yay, tiered xD later ging out with youth-club-girls. gonne be fun, cause were blondes r is tha parteeey "
0,"I just whitnessed the most disturbing thing ever with . EWW it was so bad, we almost started crying. O_o So fuckin' nasty!! "
4,Congrats on 1kk folowers <3<3 Good job !!!
4," heyy thanks for following me  just added your myspace,, i like your music xD"
4,frogs are my FAVORITE animal!!!!!! XD you need to chill and talk to them!!!!! they are cool!
4,last night was just f*cking amazing xD can't wait for seeing them again ? listen to there songs all day long
4," aww morgan, i wish i could have realized that a while ago instead of putting myself through it.. your strong and i love you<3 "
4,o_O Yay! But you forgot the exclamation points. LOL Sarah! Jane! Smith!
0,i dont get 2 c my baby 4 a week  fuck! idk wut im gonna do 4 a week O_o
4," hehehe, but come on, a &quot;real&quot; potential use for XP mode "
0,Another linuxless day  XP is so bland.
4,goooodmorning twitterz  im unusually happpy..... xD
4,i've upload some pics at Twitpic! go check em out!  comment too eh? XD
4," yeah, Joe was completely like a nerd xD but they bew look is... ahhh "
0,mmmm we're all xp on the network
4,LAH~  so.. i had something to say. i think i forgot it. omg look vivien just signed in. nice dp :S XD ROFL ! OH YEAH !
4,"O_o.....once again, I'm sick.....I need to start hitting that orange juice man  I need vitamin c"
4,friday!  off down to kirks w/ my gurl<3 &amp; friends. sooo lookin forward to this wk end &amp; later tonigt!
0," then came back by 3pm, so, I was sleepin since that xD headache didn't get away even w/3 hours of sleep  :/"
4,I blame it on the alcohol  I don't blame you monica lol XD
0,"(8)back it up, back it up! ...Lozz changed the song on me "
0,test = hannah crapping herself:S - dunno what to do - 10 mins left
4,wants to travel. xD Hope I do!
0,"still misses him  and worries like it's her job or something.. >_< Work's fine; an interesting coworker, ha! o_O Lots of typing, what fun!"
4,The geographY was an exam today!But turned out well  OMG on Wednesday will a English exam xD   I woul'd be very nervous...
4,i saw you in biloxi last night! it was absolutely amazing! THANK YOU SO MUCH for coming to Mississippi! it meant so much<3
0,"SHOWER. God, how do I mix &quot;crystal&quot; up with twitter? xD I'm dumb. "
4,"katapos lang kumain. dami fuds! corned beef, sitaw and chicken yumyum!!!  butete na sa laki ng tiyan si Ange. hahaha xD~"
4,downloading right now  YAY new pets haha and RP XD
4,back home early for once  - wow this thing is getting addictive..................damn u phil XD
0,sunny day = happy day i think xD but it's a bit ruined cause my plan for today didn't work
4,It's Double XP weekend on CoD:WaW PS3
4," woah :O never really knew that you had a twitter xD anyways,i'm following you "
0,we have to forgive him for that  haha jk xD
0,is bored XD who's online? just came back from lake and it got burned
4,is finally going home!     this was like the longest day ever!  xD
4,wooh! 100th tweet  i have no life xD
4," Now I follow!   Hm, not even a hamster? Sleeps all day long xD"
4," lol, that's not what i mean. xD You were saying you need ANOTHER name for affiliates. And how about'Friends'? but yea always! "
0,"hayfever has been making me feel crappy all day  eep i want to dye hair so bad, it's been too long<3"
0,burns havent gone yet  WHAT A BEEFCAKE! xD
4,"I hope everyone at the Launch Party is having an AMAZING time!!!  We got a new puppy today, a boxer - Kaos<3"
4," - All girls are cute  So yeah, kawaii. Too bad not a strawberry. With that she could define her name literally XD"
4,- 2:0 to United
0,i'm bored-i'm tired-i'm hungryyyyyyyyyyyy  Ok I'll go to make a tour for the House. xD
0,"My eye is BURNING!  so, I love 'Don't Speak' by JB. Love it! Volleyball in the morning... XP"
0,I didn't go to class today because I'm soo sick.. my stomach is turned upside down  i had so many cans of cola yesterday O_o
4,Spent my Labor Day with my best friends<33  we had so much fun<3 Thinkin' of those days<3
0,My school is &quot;officially&quot; a &quot;D&quot; .. GREAT...this is going to be a fun year!
0,Yup  I had the day off on Friday to go see McFly though.. they weren't that impressed - but I didn't care xD I just went xD
0,Getting ready 2go2 a baseball game and can't find shi to wear   why can't my closet be endless and full of goodies<3
4,YAY thanks!  your not. xD jk.
0,"Goodnight all. It's 5a.m now. I know, I know..ya'll must be thinking:&quot;Huh? Steph sleep so early?!&quot; Yeah, cos gotta be up early tmr "
4,2 more weeks and that's it  i can do it i can do it!! xD
4," Dude, you vanished off of Twitter XD Not cool. Mikey took over. Not that Mikey isn't cool, but y'know. We missed you "
0,i wishh!!!  but i am august 6th!    I can't waitt! love you<3 glad you had fun today! XoXo-Holly<3
4,you should stop by in the little country in the north SWEDEN i'll meet you at airport  have fun anyways<3
4,its awesome! kinda... because of the weather xD ^^ How's your day so far?  Any plans for today?
0,up and ready to go for the day! got 2 exams today then off to work! ugh what a busy day  ... 38 more days<3
4,my feet feel like radiators XD letting ma feet cool down before going outside again
0,New blog up on the hazards of upgrading to Windows 7 from XP for businesses -  - They've made it nice and awkward
4,TODAY is THE day  Canï¿½t wait to see you Jacqui   Canï¿½t stop singing lady gagaï¿½s poker face. itï¿½s addictive xD. Last day of school today!
4,"i feel better , im so hppey right now and i ever dont have a reason O:: i like this  BUT its so bored alone at home -.- i need tipshantz<3"
4,Weeee. Im webcams with microphones bulit in.  XD I want one. Or a new microphone. o.e XD Im bored. And tired. Lol.
4," me too. xD i'm finishing breaking dawn, feel proud.  sunshine, i wish i could meet you.<3"
0,I'M A CHERholic!!!  just playing stupid lmao xD
4,"eii,blip.fm rules  i love it xD"
0,"I should have looked into this first, but Windows XP only supports 2 processors. "
4,"fucking Cavs XD. Welp I still have my steelers to look foreward to later in the year, and the Redwings are still running strong "
4," yeah, me 2 XD thanks for following me "
0,HAHAHAHAHA xD lol my friends think its lame too  lol idc still watching he he
4,hmm.. i need followers  xo<3
0,I  am ready for some D&amp;D tonight...but my poor phone is dead
0,damm school had 3 gcse test it was gay  they were hard XP
4,Haha !! XD Are you such a menace ?
4,that was the last day of our school musical. We had a ridiculous amount of fun backstage and got shushed soo many times xD. good stuff
0,that is  i was so sad about it.. still am.. Padapuppy? XD isn't harder to care about Padapuppy then about puppy? XD
0,ummmmm with me!!! Geez. You must have some kind of wife filter that does not allow you to mention me  QQ
0,i only have 39 followers  lmfao xD
4,yeaahh xD i think one of them are dancing!! A little kid! woo!  xx
4,"oh, it's raining... i haaaate it!  It was a great violin lesson<3"
0," Aw dammit! That's gay  Oh well, can't always be a winner when it says naked on the back haha xD"
4," yeah that will work  I'm so excited, thank you so much XD"
4,sleepovr was excellent...thinkin of my dog.. he's soo cute  XD
0,Just managed to get next Saturday off...then I'll be off for a week xD Need to work til 5 tomorrow though
0," Should I be worried? D:  And, ooookaaayy xD  I'm babysitting my brother as well "
4,because its like ten times better than this place xD and its so beautiful and fun  and they have gold coast hot dogs!! xD
4," Ah, I was wondering about that link. Either way I'm not getting it - PC is happy w/ XP &amp; my Mac is even happier with OSX "
0,yes xD I wantz to read more
0,i would loooooooove to come!!! xD but i'm not from america i wish i was  <3!! have funnnnnnnnnnnnnnnn!!
0,"=SUM(A1:A3)/COUNTIF(A1:A3,&quot;>0&quot;) works for positive values, but fails if all fields are zero, or if the files have negative values "
4,I'm so happy and I've no idea why xD I LOVE YOU ALL!!!!
4,: Loved it!  Would never have thought he was into the iCarly version of Beanie Babies. xD
4," Thanks, love. I was a tad worried I'd hate it, so I'm relieved it was nice  Love lazy Sundays! XD"
4,cool.  but i'm not a fashion. XD multimedia arts.  hehe.
4,long night at the fights last night. Up and gettin ready for church.  beautifuleyes<3
0,Right Ive got to use XP now. Its like living in a lovely Cumbrian village and having to move to Norris Green
0,"very tired as in super!!!! i dont know if i can still study today or maybe i'll just sleep the whole day! XD..i need energy, i need HIM.. "
4,haha I dunno  but it's funny  damn you're faast  I take so much longer O_o
0,im sorry ata  and i do agree...mega poser. XD
4,&quot;Carnations? haha what a douche bag!&quot; lmfao 17 again was amazing! 6 thumbs up  i love Zac and Sterling<3 i wanna go watch it again!
4,oh! i love that as well!! all of MCR songs are great!  and happy star wars day to yaa xD
4,people are seriously talking shit about you? fuck them. we love you<3 oh and happy birthday
0,cant sleep... Really wish i could. Need to  just cant get this part of a song out of my head:&quot;Puff the magic dragon..What's wrong with me?
4,Decided to get my last 400k of Magic xp on Runescape by alching. Hopefully get the cape this weekend now
4,I hope you find some cool stuff!  I can't talk about sleep; I've spent 15 of the last 19 hours on the same assignment XD
0,Its raining o_O I have to write my speech
4,Glad you liked the movie. Was thinking of seeing that one myself soon. Not sure when I will be seeing A&amp;D now. Maybe at wkend
4,halloooooo  XD
0,I don't like ruts  lmao XD thanks but ya they are drool worthy.  Just have to make sure not to drool on comp hehe
0,going to sleeep. need to get up early tomorrow  goodnight<3
4," yea &amp; in another one my school burnt down   idk, they were one of the first things i thought of when i woke xD"
4,My Sister is on twitter now   *yaaaay* She visit me on 6. July till 12. July!  This will be a funny week and an insane o_O
0,OMG tell im really really really sorry and that i feel very deeply with her...my dog passed away 1 ahalf years ago  <3<3<3
4,hells yes we should meet up at the concert and we can all be crazy fans there  that would be cool XD
4,haha xD Yeaaa i'll do grreeaaattt *Tony the tiger* *frosties*  xD  I will make you :] They're yummo
4,awwwww. i was just bored and it was 3am. so i decided i probably should go to bed XD i hope you got some sleep though
0,I know Charlotte stole it  *sad* I'll want to hear about the ideas. Wait which video are we talking about? xD
0,"I've got a stomachache  , I just listened to the new Franz Ferdinand's single on the radio, sounds like a slightly different version xD"
4," awh, thanks hun<3. i'm gonna really need it "
4,i have new pix on myspace.com/fadstaratze  .. they are very cool xD
4,hahah. i'm wearing my metro station shirt with my convers that have &quot;mtm<3&quot; on them.
4,what's stoppin you from doing just that? xD  - with fire?  That's too-quick ... )))
4,haha thxs!   XD
4,- ah i just love hannah and lola xD lol i mean miley and emily
4,hey ashton!!! congratz for the million followers ....awesome!!!  im one of them XD
0,"Upgrading iPhone to OS 3.0 failed on Vista, it took me an XP machine to recover it "
4,- and you are cooler than her she just wants the babiiesss O_O HAHAHAHA
0,"It rains and now it still rains xD  oh man, my friends (at germany) are not on "
4,- Already the new Green Day's songs ? Wouououh  Can he sing ? xD
4,&quot;3&quot; is almost here.
4,JESUS KNEEEEES<3   I have twelve year old shins today
0," Goooood XD  Pia lay off the coke! xP  My days been fine thanks, no we haven't talked properly in a few days  ly Piaaa xox"
4,thank you  she is so beautiful<3
4,"Drove to tucker's. Chillin here  Oh and , I'm not THAT crazy haha, only a little. Ilybff4l<3"
4,aaah... feeling better now...  let's go on with a yoghurt. xD
4," haha Idk, I haven't watched hanayori dango yet. so that's why I wanna watch it. xD then I shall pay attention to the songs. "
4,hehehe true...  and you freak about tests a lot too lol XD
4,"going to watch Star Wars XD not sure which one though, the second one i think "
4,got black skinny jeans XD    now am watching twilightt
4,I spended like 3 hours watching from first to last and sonny moore videos on youtube. Fck mann. I think i fell in love again.  ily sonny<3
4,oooh intersesting  surfers are hot! xD
0,...well today Brendon admitted to having a pain kink xD otherwise I don't remember
0,Check for survey:$3    security deposit check: $215               bill for textbooks: over double that
0,Bostonnnnnnn<3 with my lovers minus
4,lmao you laugh when your scared  xD btw its just a cat lol nothing 2 be scared of
4," haha i know aye, dw its fine.  my life does revolve around my bands  XD how are you btw?"
4,"MmmMmMmmMm. today was kay ^^. <3<3. spend a few hours with my old friend , phong "
4,I love every Taylor Swift song  I have like 40 TS song on my phone xD r u coming to the meeting newt saturday?
4,n00b question: &quot;where are the Administrative Tools on M$XP?&quot;
0,- Who likes my Doremon pjs? XD merr I can't sleep
0,Tried playing CS:S again...Am not PRO anymore...
4," thats what i meant! of course, RDJ comes first no matter what!! xD im not cheating or whatever "
4,Watching Transformers 2 trailer for the Nth time -   <3  xD
0,OMG! Had 2 daylong Ray Harryhausen-inspired battle trying to get Vista and XP to dual boot. Finally done it! Now 2 weeks of reinstalling
4," YAY! I'm so happy for you. GOOD LUCK HUN<3 Write,write&amp;write your ass off! So you probably coming over today right??? "
4,"&quot;i loveyou, there is a helicopter above my house&quot;-Dylan  <333  aaahahaha xD"
4," awww that's awesome ^-^ lmfao! XD Sakura-chan..ur really hillarious u kno ^^ *smiles, giggling gently* and btw! nice pics "
4,YAYYY new country invasion XD *dons WWI helmet*
0,not on the right comp xD and someone dissed the vamp fic so im hesitant  :'(
4,Lol well thats good everyone can use some love and everyone can use a friend  and u have BOTH :O lucky xp lol <*i<3urface*>
4," hope so, too! But the chance is high if so many German fans send one  or more xD"
0,Me too  Nothin' to do xD Hows the new phone?
4,thanks!   i guess i'm not as addicted as you then xD
4,imma fix my friendster on monday? dunno. gdnight people  Sweet dreams x3
0,Lol. Awwh  Yeh its awesome!! You gotta watch it! xD
0,Your the bestest<3 but I KNOW! I haven't seen you in forever
4,im so tierd. im looking forward to tomorrow   &amp;carlos hella took care of me.silly me. it felt like sunday. i took the best shower today<3
4,Gmorninggggggg internet  - already doing my hair &amp; nagging my younger cousin xD
4,statuses lol. omg its so early there XD. its 12.30 during tge day here
0," Actually, it does work just fine. But when I have to switch to a client's XP VM, I don't want to wait for Win7 updates "
0,- Pic taken by Ethan (my playboy xD) Miss u guyss
4,"My laptop needs to be flattened. What OS should I install... Vista, XP SP3, Win7, Linux? Your opinion in 140 chars or less please. "
4,"There was this Mag Sale in my brother's office a while ago,There was TG  He said he might buy me 6 issues tomorrow xD lolz. (back issues)"
4,you guys did soo good yesterday ! loveeyouuu<3
4," that's actually a good idea!  , LOL I'm sure there are LOTS out there. I need time to watch it ALL XD;"
4,Oh jesus! 1.40 pm o_O GOOD MORNING
4,Sry I missed your calls. I fell asleep out of boredom. Colorado Sunrise was enjoyable though.  I actually could hear it. xD
4,"4 hours till the bithday ... aaah I already need to get ready xD it's difficult to use just one arm u.u , will you help me? "
0,no ones talkin to me  my baby boyfriend is asleep D;D; im sad
4,U GOT A STAR! XD -person  again -.-
0," Lol I don't remember much of the movie i just know its good xD Yeahh, rainy summer "
4,im exploring my home xD (back from vacation!) Nice to be @ home!
4,doing 9story animation test o_O kinda cute and fun
0,waitin 4 my mom so i can go shopping i might be moving to currituck<3  im happy &amp; sad
0,"i need to go change my jeans, they're all wet.   and yeah, definitely not swimming tonight. too cold/rainy/muggy. O_o"
4,HAHA (: just saw &quot;Ghost of Girlfriends Past&quot; its better than it looks  haha xD xox
0,#Alfresco problem: what is the max length of &quot;d:text&quot;? I have data for a property  that exceeds 5K characters
0,Haha my sister talks in her sleep. She is so cute. Last night to share rooms with her. Then she is off to the big world  imma miss her<3
0,i know  ahah comedy xD
4,I finally finished my homework  ahh summer is almost here<3 amazing times coming soon.
0,had a strange dream about brad pitt and my grandma. xD had salmon and rice  for lunch. want strawberries.
0,work  Stefani...<x3
4,xD  gives me many lols
4,"  - very cute  hahaha, the amount of teenie comments on here, you don't need another one, soooorry xD"
4,"Ugh so last night was crazy, but fun  michael left for his game, and everyone else is sleeping. Anyone wanna hang later, maybe ? Lex<3"
4,"  Dave, reply to the messages:p haha lol "
4,I'm currently trying to understand this site.  I rather use this than spam what I'm doing at facebook xD
0,u should see if anyone has a piece of string XD tie it back up
4,Is glad she got changed 3 times this morning xD its lovely &amp; sunny
4,all good love  it's freezing over here in Melb omg... how's it by Perth??? I'm listening to Radio Disney XD!
0,lmao it's cool! I was TRYING to hack into Maccas wi-fi but I was too far away  sooo yesh XD
0,Spent two hours trying to get an  working on my Mac (works fine on XP) with no luck. I'm done with it. What a pain
4,Lawrence: SORRY I WAAS BROUGHT TO LIFE geraldine: huh....? Lawrence:  geraldine: )  My status: CHRONAA! [Sorry I was born~] x3
4,xD yeah studying is boring  when is your math exam? <3
0,Gusto ko bumili ng Big Bang&quot; The Big Show concert DVD.  SANA I-RELEASE NA NILA. Atat na atat akong manood. O_O
0," XP The blender itself is ok, it's sort of a bowl. thingie that melted. It's still more than $25 to replace tho "
4," hahaha! you're joking right?  (btw that's not offensive or creepy or anything lol, just dont think u'd tweet 'bout it!) XD"
4," I'm great, how are you? I miss you too pretty<3. I went shopping, loved it, what about you? "
4," aww.. cool! haha xD actually.. in only a couple of months I can drive if they play, like, in germany "
4," Oh, wow, you're fast   How's life going ? It's been 6 months ya ? XD"
4," Ohh..okay. Thanks for your reply  I wanna ask him, but I bet he'll never reply anyway. lol xD"
4,thank you very much!   same for you~ have fun with the ones who already think you're a freak!XD
4,Yo'kay  Quite curious to see this famous David. To see if he's as cute as you claim xD
0,Thank you  I'm dreading this! The sky is all black here :'( I'm standing measuring a river! YAY /sarcasm xD Xx
4,- Mmph. Gonna read for like half an hour.. prob 4 or so actually - xD - and go to bed. Night
0,Is this some kind of joke? I haven't slept in yet all summer  making breakfast for my little bro and his friend harry<3
0,cmt music awards re-run &amp; making a goodbye cd for mike  thursday is going to be so hard.but we got one more night-monday at graduation<3
0,today i have to go get my report card from school--- i wish i could of slept in longer  AND HOPEFULLY transformers 2 tonight!! XD
0,canÂ´t order my lovely pop tarts    WHY WHY WHY?? *argh* it just doesnt work *hmpf* i def. live on the wrong continent xD
4,very o_o that's why it's weird -_-&quot; guess wht? my cats here  show off
4,Yet another press screening today.  This time for Sam Raimi's Drag Me to Hell. Then going to pick up my thesis x3 at the bindery.
4,channy!!!! hey hun! i have twitter now XD purkin lurrrve yooh!
0,i definitely need new black skinnies  how much are jayjays jeans? i mostly only buy shirts from there xD
4,Has finally caught up on his sleep  -now I'm all refreshed and geared up for wrecking it again! xD
4,Hey Demi xD Iï¿½m from Germany and a big fan of you ^^ at which airport are you ?Oh my gosh canï¿½t believe that youï¿½re in Germany
4,"is loving these new Mikado snacks, although the biscuit does kinda taste like burnt toast or is it melba toast? xD They're Japanese btw! "
4," xD yeah same with me  Especially because of the time difference with the other ones .  i'm fine too, thx "
4,Kelsey Is Probably One Of The Sweetest Songs Ever Writtten By Metro Station xD!!! Can't Stop Listening To It :S
4,MY VERSE DONE XD FOR THE READY FOR WHATEVER ZONE GANG REMIX
0,Noooo!!!!! Boba is closing at their Ventura location. Might as well just shoot me! XP  tears
0," definitely, I think the same bb.<3 Going to bed now  Talk to you tommorrow! LY<3"
4,"watched underworld: rise of the lycans...  good movie, lot's of action       gonna get some tea now:p"
4,kathleenas sim can juggle reall good but mine can break dance XD
4,cool  send me a message   well i g2g now xD leaving my mac now   we can text instead xD
4,Hehehe.  I plan on buying it as soon as possible   speaking of which.  i should pay my bills so i can XD
0,"I'm jealous!  Tino is in Florida, this holiday's! O_O... But I can't spend more time with my &quot;almost&quot; boyfriend. xD"
0,HA HA HA.. you're so funny Jennifer xD .. I have a bad temper cuz it's bitching at me
0,watching YabancÄ± Damat its s awsome show and its the best show anyways xD ! nazli  ! mree'9a  !! and niko is so sad :'( !
4,oh so the skank does read the picture comments? lovely  &quot;travie<3 bu <3 ..whoever comes first ;)&quot;  haha q trolaza
0,weather's sow bad...  but it's a funny day xD
4,Awwhh =/...I had raspberry from morelli's  XD
4,haha. it totally is x3 i hope you're having a great saturday! god bless
0,and the sadness is back  [[his<3]]
4,- YOU LOOK SO CUTE!  lolz japan has weird candies xD
0,missing my boy..  hopes to talk to him later tonight. =]. DMK<3
4," back here, I was busy xD Wirting Stars Loves, almos 400 pages xD and listenint AFH and TV "
4,You hanker for foul mouthed brits??? You're a bit of a masochist then? o_O Can't say I ever miss the foul mouthed people.
0,Cannot sleep  am twittering and listening to music to pass time xD
4,"Jumpstart! WOTD: Jape QQ: Are you comppetitive, overcompetitive or not competitive at all? Write your responses here! "
0,i kNOE YAh  #BTS ShOUld bE ON TV !!! -xoxoniley4ever<3
0,Jess! Hii!! I know how you feel  At least you spoke to him!! Woop! xD xxx
4,:XD yeah cows have it easy until someone wants to wear them
4," Yeah, i guess i Pay attention in Class more than Others.  Haha, Soon the song will get annoying... xD"
4,50 followers<3
0,lol I know xD it's still in it's wrapping because I have nowhere to hang it
4,I love getting 3 am phone calls<3 goodnight
0,eating a sandwich while watching the new world  P.S I love you    and Ice age XD
0," notojo  kks mne tu obÄ?as neide twitter tak odpisam tak pozde.. ako treba teraz  .. jou jou, viem viem ) xD wÃ¡Ã¡Ã¡Ãº"
4,lol it's good to hear your voice xp Omg so happy for Gee &amp; lynZ you're like Uncle Ray now
4,yesssums u guys were great made the waiting so fun XD haha yess very BIG ies u tell
4,And XP (SP3) is now formatting
4,My copy finally arrived.  Sounds awesome! I like the caterpillar thing under the lyrics of 'The Shame In Shedding Wool'. xD
0,i guessed right! you and nick sounded amazing<3 i wish you could go to every show
0,Mmmmm. Goodmorning everyone. It's raining  and now I'm all wet (What's new xD)
0,"WHY MATH EXIST?  I DONT NEED THEM, I WANNA STUDY HISTORY AND LIVE IN THE USA... SO THEY WILL HELP ME IN MY FUTURE? FUCK NOOO  Â¬Â¬! xD"
4," why did Ate Maita give you a message?  *curious* xD )) BTW,nice polaroid shot! ;;) from polaroid.net...? xD"
0," haha, i hope so to xD and good luck with your resits, i still have 3 weeks of school "
0,lol...yeah strawberries in Love...xD I must go to training soon
4,Me to punky.  Suppose to have storms all day but it looks pretty sunny and hot out. O_o
0,:O:O i thought you loved me ...........  well i have decided to forgive and forget. i can still see but not clearly.
4,No skool todayy. until Tuesday.  I'm here. I love my babyy<3
4,Awwwww xD I met the guy with big hair at Kerrang! He was so cute  48 DAYSSSS! I'm gonna wee! xD xoxo
0," Ahhh  lol Im actually disappointed. XD Anyway, yeah it was for your update. She mentioning she had no penis XD"
0,yes it will!  i'm here for youdarlinG! xD <3
4," hahah, amiiiii  get the left side, im gonna the right ) LMAAOOO!! ooh yeeah(: kiiinda, well xD WE ARE! &amp; more than the jb"
4,"omigosh Finding Neverland is so sad T___T Ok, bed time for real now  Also video is liek. Not even half done xD"
4," aaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaah, that still doesn't explain it xD gosh i'm hilarious  #hellolizzi "
4,OMG girl ! saw the pics frm NY ! ur hair is getting soo long ! looks great ..u looked amazing in the pics i saw ! <3<3
4,something different sounds nice  no bs just the real thing.. ha  well gn<3
0,im sitting out side waitin 4 my dad at the apartments  lol   <3ATL.FTSK<3
4,something about tonight  starting the pharma crusade... XD
4,- A nice healthy lunch! (Not all mine XD) Paul certainly enjoyed it. Gorgeous weather at the moment
0,starting to feel sick again  i know why keeping it to myslef till the day i die:o
4,I'll email you soon!  My head hurts right now ._.  You know why. 8D
4,upload a photo to go along with your posts ... so we can see your beautiful face or jewelry instead of o_O
4,good luck! looking forward to your interview! XD david cook is very nice.
